unit_id,predicted_price_z
b70ca0c0eb542681,661600.6873793426
2219dd30da091793,635651.5725001799
95e98bd4ed3eca47,540946.7939641143
acd944b9c2b01b9d,1022997.5113148352
6024c138b3cba5ec,494880.99261029845
9fa9752e214e7278,387399.970146455
ae58f861a48f9068,504358.58223898005
9c7809cbff2cb7cc,641997.196776686
b99c2ec1391a02b5,803408.862499648
73c2bfcef6b7dd09,1127270.8089882922
92ab114b1d0a7a20,763795.3820335122
c4f26cd4336b3594,561393.9418650535
deec1856d613c1ac,438714.231862653
0c90f98db359b82a,859942.931284381
1d0ed117ac1a8827,487994.5000439282
04309594ab8a444b,828576.4937962588
39d4df05f7237e86,556197.2315123561
3f7575b7eff4e12a,590069.5302105854
bb0003f92b5846c9,358986.4411287134
9bbf0a69a5414536,774691.4969482827
dfdd6aca8d9a6d99,647651.6730181451
e993ce41d278b33a,484373.34679690975
d12fba366cdf5ac0,1081038.2929209773
b4f1beb2af626242,633109.3242777601
e578017f882a0696,775653.3782668518
d0551bc76cde4ce0,464939.7524057893
04c022ff498e743b,451746.4558163157
a6e9532f91f21549,399732.6058717243
ea63d425abdb4906,785352.7169875827
7b19836b0a07543c,763881.1258919416
47b847de9b17284f,753075.6306037892
cebf2d778e24301e,574529.1408979612
ffec654ad04c5036,1566918.7354621685
f83e17f0bbeeb365,745558.4127760183
20d6d5ef943f4acd,581258.5566330354
1d3f53d7dababa64,440773.02451254154
a643b8b64194d9a1,906769.6163881379
a86b58ea13cb59af,429724.8278766336
93dd76dcf1949f5d,334525.04919033154
54c45d9ce4370df0,499890.94836705906
2060604bae266fd5,877910.9953496812
5dffb16691fd0dc2,451464.86434761906
4d5ec89659f37751,1135820.8824686739
3dc3b1f3c334ab1f,1504396.7909696312
be3bcdfe1c38e115,624368.0220250458
ee88ef93e55361eb,790036.458473224
ad61fc6bf8faea15,654356.294694984
bf2613e3db1706d6,517300.9533727247
07b36f0e3a9718ca,683761.4709784354
aa8e10cd1f32bcce,1038945.4793315291
21b0491845a338ce,341431.7515416311
5ac692c63cd10fb7,961276.0050204591
306eb38d35539675,689700.556103724
dcaa8a93c8b751e9,774796.7342719493
709370bb2932c06e,411941.04731892864
4cd61886c5ac3428,403198.8245874155
54bcc40bb5726ba2,774126.5811198073
cea7a7bcec71f3de,1039889.2189285895
566bc05ce6084818,772520.3738565777
30f5e7e6e312e7e0,960879.585210709
d946de27ea8a9006,624494.0559495745
59cb0f8b74073e97,979533.1844360454
979e0a9668caf53d,938656.8853445394
3790ce02504977da,542116.0770199292
2e49a32f096738b9,779532.079035133
f50cff1fc10d98b0,882044.0296528761
25f12129fe7e5912,421258.4435331296
7fd05ebac1ea4dae,1060925.269117794
ba4a48e62ab877da,1473987.55101992
8cce5073f46cc110,352956.90618230373
8ef9f2eb87b777d9,785704.9488802428
ba9595a5f3d904b3,396991.97536382417
43c41a6a0238b294,602643.8122820557
9438f384ad03f032,416633.75902733154
184b38aeb53098b0,783666.2138749992
deb42995365b86e2,767895.603778748
e0c0e291a6262987,1057189.097307335
0b486a647a09403b,459948.0285155467
f774cf852c46fd58,535154.6808374173
44afc618da802471,680218.0177568129
ecf528f72457f6c7,435499.19761877164
0dca918b1781c7ae,352207.46748006437
8c7cd73238e8cb83,377328.5392065336
eac966f44e55b81c,670229.0423522776
68a5dde3ec94ad05,673384.975689587
8bfae78eef1d3c4a,1174550.1650145445
e98da3b480f65ee4,309286.1067296135
90e20405406c3ac1,336034.42414458084
7b6c05c397909ee6,792665.4647455312
3bc7447a5fe3a71c,798570.9262883182
7ae174d84d432ea1,811330.4795682671
2bd4c2a325b6a215,629796.8494479778
c819d8f9eb4fd14c,500026.7695412326
e9a02185cda0133d,528771.9033795219
294e6e585ec2b1d2,1072131.1716001143
a1da95581ad9c9b2,1807122.8940823507
b9ea5447fff7e26b,1140532.5267534396
af1560693ecc1f18,665035.0166013183
a9a477e16cb9bf33,715380.9557330167
58728a1444ff7c2f,973782.6524090572
145e0a7f2b1ccece,764941.7848078362
d6ef9d8ac1d3ff1c,2102415.4326259377
5eb0febefd494507,384465.15185590053
bdb899dfea66ef38,1554137.073383464
883190843b83da7d,879936.1049060188
8444b20d730127c5,553603.0858571415
bdce47be70a407b0,477370.9023617576
a206569e7c03758e,845593.8073379479
dab8b838b2e00343,850368.7421244828
eeda360f0593d9c2,586935.2737049843
55c467e204bff0a0,879022.2933298387
9085a0e0e88c7351,578943.6479238844
bc75a936eeb563a9,838859.6838394485
e091bea24cde7443,693303.6974824957
d318672525740a0c,1358367.36533151
eff52f86b19bbc1c,502325.58851528866
1c064591893353ac,626674.4359904533
5cb8a30d71188533,907299.1808515703
407e57818d5596bd,793843.7423698251
bec7f0e3c09a6776,422877.48566733213
e73485a4e7161df0,1108462.433757871
05ed7a3e19eb8709,983022.3980560644
082c9871220e5f34,677721.7992611771
198ecc61c8768720,822393.8583602172
cd3bdc8d2f2b0c7b,388878.1063449615
713ccf257eefcfeb,780562.7859816103
8414a3b5cc9ae784,671289.160605314
736eae5c0dbfb000,805339.186013455
529f259f27d31b4f,589491.006709925
948961841f65477e,1152343.9822317248
2eb0aef1f331e52e,325082.1053993231
c9140dbf96a46f4b,547087.7741394985
32f9988010314949,583195.7808982383
702d597a89f66526,690446.1232787326
10ef055183656e18,795222.0128556597
08e3d7af383cfa09,581740.1915424712
c35d77c8179fce6e,773381.4040581521
e23c73e3b5b68212,584051.8611357247
016bbd4d8cc540cc,832280.6389890475
fb5812d6ca9675f6,713478.2389563015
456978caeff019b6,982463.0873134994
28010030f1b72d6c,1621451.763402297
de69e7ed5ba01dfd,867654.9364107145
f5c933da211047e5,573278.6311367261
76a156100241a4a3,557830.402515061
9c062d618f5567cb,614667.51440027
bc4572947f3090b5,551049.6134205875
ba82a57f398afa88,949547.2979634923
67188f43d33ed4dc,1177310.0513061697
8cea51756a3e156e,493251.8372589587
6029c1abf2dfeae0,768421.4670415372
bc6f55043381f87a,1114469.2503290945
2e20221f533b28d1,474566.92599155265
7b66d31ad80f6980,692848.3331052049
98ccfabd992ce397,937093.8463741384
b952b88fb99346ca,915247.4089782621
b72edbc3ebbe8df9,516358.78698885266
d543a6d843682135,654142.0836882917
96f8f6f28d0acdec,677958.097848559
860ccafc74dc0d05,873579.5895306348
e53cf67aa763ece3,1111057.6912710494
156f6afc745f3a66,825395.8431610089
030674882bbf9cf2,1313259.34756195
25cf1fa56e734338,872720.9155342155
e75f0d06e3d34da5,949552.3806717356
9d68ecab3aab3891,404297.31418587244
1ff3f1d35068fb1c,1203393.8837183048
30b29da07ed78f32,601956.4814068944
eecadf5049b0891b,503542.8566487648
6b7b0701b6353b41,636364.2800485111
ef1392538ed5c29e,667717.4837893804
f4048f2324fbc0a5,966996.0816656118
c22d730d2ea923cf,777045.0054230897
eabf409a89453261,645112.6607771448
1ee1e184bbc7bf7b,780161.211061276
4b4ecdf33f78bcea,655989.1127547447
77c475d6254f01c8,636620.2388729308
ebd75e91e47b333a,603862.246837584
0f35bb6b5f792a90,527027.3459764632
c468a4f988def996,865690.9789419696
779926218b9dd2ab,435546.9295308331
78b2967cbf5ad286,814502.3016915872
4d8d6ad79fd1855c,450625.4310957541
f13bcb3956044006,971785.9007895981
326b9380af01939b,842228.6877989424
995bb9e508a665b6,654053.1854405326
788e380e1d0012ac,934179.3001694704
53a7cc35c145870d,621338.3816501063
1a766ac008020309,577674.3902474997
96b7a1ef1568d6a6,545236.8171578747
60fad58f4f6ab0d6,539185.1596356519
1052a69b4c3c8797,418904.01100906153
e90b4725a904b89e,659806.8805904915
33be800cdfe8fa25,824224.5929786337
c4260af64c12f9af,605926.7139776772
7aa3edb8cda31308,1051262.130276558
86a6237cf0422c7b,360574.6218763621
b97cf67282051443,608860.7772046269
1f5ae0b1052f93e2,550021.1517322388
78033f44c943ec75,1119034.0196233662
702485af673fde7a,621801.9422172745
fb23bfdef2cb14f4,639864.584167518
46b51a2753b120d0,485666.4715237806
f7122635f0da6170,934967.4020587933
fdfb0f2a77ae7cfd,1153941.0273673525
ab09680d37d5b3a2,435519.5135555147
9e8b3604de6f5dbd,1025936.6999175355
f28f27350c77e4d7,759022.9247000196
40e4393b122c3207,628264.0395602772
7c2495f0967d1cdb,741465.2332195303
f113850b38b45c11,653287.3125232452
52acc7fe237600f5,627245.0680165549
3cd5a30e7d042c0b,608264.1295498315
d111afe9174066f3,481207.0599858329
09e8a11f0b3d9575,940824.6945480724
a1dee29722d80dcb,715610.5948400968
f2a4469cab5631bc,584642.7385575433
470f848c641d1144,693018.814930377
b28158c467e2c59b,437483.06596682256
b1b13bfa8cdfba61,606091.8152184433
6fd9e47e98ef608b,982006.777833539
5a763d2a85f991b2,314309.85447185923
a8ceac6b3472415d,772966.1530922757
491fa67966498e3d,497605.6002236657
9b9cc118822b480b,414239.32346117904
4a7c5b14c8358bda,431112.1768373028
a423fe79e795881b,1018255.3877065205
2a74a889f6d3c139,565191.4765955824
f66d1180220c099f,293914.2300135545
b8e03515abd2612c,667848.9326284364
511c9a6283bb943d,555722.582307777
24101ad312aba776,723819.6735730004
a0a355049aa9f7c7,433120.6703940946
da475e1804f3c386,518439.24815776845
4a2e5c81462ca9a3,771000.5483903232
0bcd3fa6fef5013d,797052.778245648
459c2fff652a4ecb,839084.6355755151
03c0691bd8bd0781,648204.5924433013
b9bb1b943d11a493,747207.3908962874
c01f3f0f0eb2474e,1065771.6254110418
e23e681d764d3112,483418.3492070274
4ae5d0e2fd6815bc,580253.4369653071
9ffb9b73e2ced662,568224.4830330145
8a3691102d0941d1,803369.7275575342
60720d84065ed527,573749.5646568446
c83d132631da9f6b,444225.93891040626
68ae57c7c0b0c4b3,319408.5574028089
3b2e8f5b37b97d71,674609.089845602
ebe007f0e3f48542,664742.4528977709
859a1e936848b47f,354804.3164207462
e32eb0acb6439cf5,538958.8228133625
5709cc986750dd5c,783030.1237521913
34d6e6a70110f73b,430718.6252726638
57378271723d1427,1201853.872543886
d6289bd86271b303,507629.4083891205
b206135b81bbfd72,722440.5791462684
83c77de2114038c0,1438239.092760836
bde8678b4aeb45bc,865899.2834302669
86fc8d45500ed53b,476472.64571500156
f5b2384c66855233,335233.3028977658
a54c226956f1aa20,547222.4867339218
011f7572ea7e8f5a,634534.456316906
4e6b0f5809fed40d,528862.0888608634
00dd3866592fa83b,535435.9665952798
6a503ddd08317969,741221.111654757
4692a69b071bfd9f,464419.8484760432
fbf889542818acb4,850378.9031065701
78b3450244312215,947699.7841905417
7869ab1cf6e91794,728739.7071655347
1c833d43daef6254,674570.448495999
36290befcde18999,777189.2168826287
af2a3c7655d6010d,453052.87198497285
f4df750603725b8b,494907.2613227841
35d3e3ef9f85b28b,950146.1607004075
b76f56542334b36d,470090.8223348265
7f3ea6b7fab4876d,1306314.0328440273
0fbf542a4dc3cb96,640593.7427718375
24ae672bd6ca610f,1523889.260388398
83510d01c2ef32ff,341717.7661684265
4102359883f5bd8e,909976.2949404081
c56ce0309e2f9f2a,749071.351486064
627c379bfed060ef,508198.52752167446
881f0da6b6762a9f,652821.3608900427
9d3285d5054f0d79,672008.556059724
ac2c62a289bac983,910060.8375469239
cbbad2463bc69c8c,551193.2671042293
f1c74c91badc3575,793660.390581921
66403659a664932d,458248.9590201965
2da1d8db99df68a6,782226.5726155479
a288825939acf6bf,561239.5753756241
2b58ceec4760cc08,1080034.8289011153
4b65dcb52909e7b3,1005317.2622714009
57f8dad5948800f5,771906.4515286103
2514858625d8f50e,1185848.3180041816
330092362f7b0ad6,637052.4063635992
34f8b99d3151d9c6,555588.2528115754
a4e358ba49e119dd,405670.7352749191
3f7df84a6358f91c,532671.0139847519
d096f36231fac05f,781186.8086778356
9a85077e6672d4cc,549755.5690837086
59257903fb1242da,452442.7015775167
5ebcd3ac505d9f82,747909.2517671613
ca7f9154ae8344df,478463.9140927873
74ad4e0a2844bbbd,699391.6781215426
e34d8ba150bb14e0,322554.9877473614
043fbb42b6b99ace,1086313.3509873569
99149d16343af6f7,346681.425417518
3c88dd8fed04e980,1207896.6617868887
e07f45d227498b7a,1943688.091765163
80dd50f29e8f56b3,827346.3796340671
58735d950fc7c87a,1816173.2011510483
276d3a84207ddca3,658278.6020522917
0204edeae04166a0,535365.4356721133
2069b0ee1320fe31,514666.64364419715
f678ed183c9a1b7e,710249.9151166012
620c70616a50bd82,670835.5406700397
ae73be428567d515,1484879.6831001728
a6a2e429e2b59c6f,579294.5361334315
8c0734d9ebeb925a,419505.18017828563
65dd2aef39872af2,795107.2953365498
2fc7935390ca6a71,562706.962620571
07f007cb5c1af207,742895.4777406718
90fafe3eccb8bfb3,561005.7698868316
320b5ec41e06814c,984194.4204590538
53cb492b2a65204b,585519.7451694818
348b8dae6d84db95,1256645.470012128
b8fd2096f964eee4,805120.5132102978
029c509b2883ec71,844008.0822723587
73ca5d8b97c3f522,1080861.5648404835
e31bd41d2c920ca8,737853.0819764324
ce82942a4acceccf,860262.0851215298
657570c3def04f40,371003.0059870827
1502af0bc8a60f4c,565313.5586185565
444b72162786af65,1459594.9889141698
e3a8b143a56ba78e,1054885.14795595
84b7a4424ca581f4,497716.20898935496
b2efdac256e7e56b,587482.5821725483
4120ee602bb4a1d7,370635.01620350004
a330b91dc701b546,538999.6568636543
7f34bef1f5a99a71,613225.229046626
e5e7d9c586856da1,1024389.6025496969
8627a2accb9d0b6e,542694.8019464223
58f38f74a5ad67d0,864334.0592817832
8ea7793910715129,537038.1558096749
21e23a9a59d7173b,691496.4578081238
682d89a9ee551606,704284.9740705981
b3b58fef6bcc0321,1037955.2028570022
c1d796fd3d7b4a0d,380760.1301542412
1f8f7ee2d7cc014d,749847.6162535489
aad256e62b40bfd1,1008622.8520646597
68ee786eda9539fb,551539.8912857826
18ff8198c9c57292,831333.9329321629
da5de9ad0daf437e,623444.116373726
c0588185be8a2b3d,507565.73627874686
fd45a67799130db0,716088.0415058932
2037b80a92e7cfd6,396813.8775736703
b8116ab2d8ec9a79,1157415.5965965488
d993675113369f48,733364.2175016097
ca71c9771ded00c3,388319.19506634667
84c6f976d860c04c,984599.15231561
c5c0af19b50345f5,593811.4222653459
72e1565b45cea67d,1027957.9336140424
ca5d7ae6cd927ae5,995697.5915184102
271c6d8dec7bad4f,704664.1159611822
a4ae003ed5bdf7c9,835023.8584708993
c641dc3497ad141e,802746.4146147639
e9c7603a7c41916f,1185867.1647760503
8f4d3b6ad4bce9e4,953968.0089517052
f804ad26604d99c7,556261.6179357258
824a1c0e625e1d0a,622103.7495986284
fc86b4f22f79c544,748232.6773748593
5627d019c04ee25a,568037.7097108786
d3fe3cd29b4a6c4b,556405.6049044388
ab3786d5696a3bc0,425189.7434420096
29773fe2db275d32,730585.362589935
4044caf05f74734a,1143267.6533805174
f439a88f223e987d,1188337.5887164965
ae0dc9998797ebc7,695719.9508076478
1f1d57da0dbe742a,786056.621904548
4e9c021c55135bc6,622175.973588513
b8fe995ff93a3109,556994.1970973121
c0d0a9e98f641ab1,703470.9522169891
551c4c7ce3284d99,968625.7495013283
6ff994ad727d5dc1,766037.4498818982
a209e7e29bd19817,835394.4150486448
1f7f0ae7469cff87,617993.4535712315
d75a13e309c562c8,510847.0227452432
12480a80e53a22da,568063.5649121285
d9b070c14171f587,742530.1405964064
65d47e873d2c97cc,900820.159494466
e3333288e9911392,502336.47229438357
87a7b1a1fabce1a2,517346.4056964341
9e36c2f6eda2858f,646001.5720330253
20b5473f9e02e245,660569.8859123891
c101c8005a4622c7,712294.7562547184
bc8f37d6c5515932,1054843.5454194043
81a6310545cffe8c,821470.4915506181
ffa6a39d3a2e6d6e,824632.3142607725
d615c0087fb99ac0,868134.2734846417
b08e4ffb97d4a17d,919001.4853011223
8ac9791eda1b85c7,1073714.638201091
0e970d5b57d1d22b,873185.8002761813
c71b48b0563fe69b,770643.7299911554
1c8c28234020e674,698206.6555940513
91a16f4fe24c8a47,506863.00169794937
983a2fe6894df81e,903489.677286058
b7e5b14385fa04d6,429967.33869183465
6e6b70d99b8c9cb9,873858.7717342833
20e5800c03ddc675,1341788.6618295473
3900171e929d9e7d,540056.0869643859
7ad820b2d0e063a5,566209.8930037695
36d10e5a2dce72e2,523361.00537840626
82d90b0fce3a32e1,1072288.4577761726
723ab00e81c67dcf,594972.7483481648
78d145aeaf022768,965225.1905031905
e0e61978554ca15c,450487.3858631338
54f8db36c10a266b,639060.7289985027
a67c140c682e2942,889147.5292451165
ef584bfa166c75fb,767425.6828663689
01590718f3251570,475616.2016531889
d1d0160e954c30fd,681431.7416058362
dd1519f99f1a345a,849962.2752845709
5858177d77ebf31b,760893.7384840614
af361ec8f4d1392e,867637.5139980091
2198677f542130e4,793542.7350972989
d95d132d78e60b9f,750983.2441567455
b607e3c631db720f,401623.3497947156
be1c25304928d93c,470550.23365386494
ac42f4077375ad8d,717523.9707992809
9995733ff7a6254d,642671.9631159741
92591bd03ac0930b,697029.8552452509
180522e06a348e52,955171.6436231007
7d51cc7e00f66cce,1614172.261298919
16e879a0912e5baa,953727.2894402349
c6ffe7a5104cd005,431774.70597803575
5ba1b8b730f3d79c,692182.9458098266
888bf67611e3dc6d,387616.30016523605
b9e5aae79d6cf8df,925863.725461644
2b4d3011f6d026c0,514226.426701936
1ea39d8534afc553,801528.3146571204
d5528daec22c9ff1,904480.7624196371
bb907c674fdb0caa,1401840.9677843268
a6cbdef60abc05b9,548054.3278757308
9d8d9f3db41e18b3,715751.6015216857
aa8d151d84630edc,982866.6893675693
1a7f7ff50d2c5c0e,503890.4956522437
412c487addd7458a,959220.6413310787
4965faf2ba435656,771136.149129112
161df2711207d6c8,1135623.4119125358
b98d414be2e65cb7,779771.282801406
dd7d8a692b710c9a,571641.8773241073
ed4ed5fb05043635,990693.6108919095
bcfe7de25719118c,494678.4799881192
2d384858d0014b65,546162.5368000424
b56831e50dfe80eb,678818.8116703848
d54feb5de1e67e1d,1021426.3266665372
a50e338bcef82b68,533156.9257205933
800d847726a0b45e,1313589.2294468237
6e15ce95da291c0c,364400.1674376051
515d6758ff2cfc8b,909702.8577594127
c14a8d979a562f89,344399.863946927
84a86ee5d6806f54,628476.5139221705
8a8f1762d0070fcf,854460.0750956468
3dd6e8c8ef05b338,643150.7388790462
1ef97b55177c3155,711055.438067728
7eb25ef759292615,483271.02476050245
d43200b1bd04d9ca,1490679.22993967
5ee27656cda860b6,764990.9916495497
239c66ccddc10f7b,452471.3580343128
6385b74a73af2463,980843.0659354852
5d5eaf2c34f6dbd3,940190.1734150171
6da37e2fd3d6553b,687316.260324043
aedb5171a5a3c15c,553303.0333091603
1ec5f18c872b4bba,1042669.4779071036
13fec7ef4ca83c6c,844666.6951094035
1f64789e3970a1b7,644322.723264557
a0128f1177f54b55,584244.0195664341
d60921993a07b783,480485.58359161206
48aa046b9ff8665c,1590647.0829622939
949fb35690bce16d,1200901.064281337
6f95a533c5f0f22c,568702.42812
8c0533e487d3fd3c,471087.42286140955
b951f53f8733a467,875486.0560774566
288b199ecd310a1f,1162595.0842572518
7c4e7d8033aef43f,564191.3910393221
d3d273eb8bd51d0c,468979.5165860053
a263e38a3d544f85,518623.2793089188
74094d6fbd30b18b,1133412.5403171396
ca4f5700b5a15e54,569193.0073752311
8c979f4ccf4e06fe,610931.0222960468
9d061584d520a900,450015.58237561927
1dca0a33e1453f0a,692152.2602945999
84a489de547f6956,1788773.1584684546
0c2a6e01b9ad5e9e,419166.06230788445
d13953985d00928c,1191051.7161715159
85116cbd8e34e22a,725311.1225988213
0cdf95b3231c266b,1044993.4575908303
eab1ca03c184d05e,570652.9513046206
11a7ee9666ef059c,859677.7202577498
2d191cf85e893e77,468912.3889143134
dc901b6d6bbce936,413713.13151750853
afeeafe6f9324fb4,655651.4685226948
1d1b9a9c3c4cf416,697432.7086144219
9a02289bb0657b39,303303.78734412004
a96c9db1924790b9,1269993.2291189786
2d1b3f92404e922e,572205.2708109996
f631d7a530023acb,431552.37611890613
715b3114c2228af4,1295317.9428984632
96e7ea0a94e8cee0,634340.151057357
8f80e315284f3ba2,756846.4402673701
362cf0ad2520deab,449790.27468284767
e9417e79a5e56bf0,760150.032478656
e079493f174c3023,749473.307945976
59709ae16b53c667,1507909.0110901736
65dc91d7ba2132a0,1822003.082525
441a5945194104ca,1478348.4634360855
cb23bd457e3b1116,466278.8069188139
55b7cac7ac2d4d5e,810151.2082823458
833be78d85ab9e08,1067673.5930747911
d121deb848be403b,1404771.7914113374
faab15a32047918e,642755.0009514194
1b13009457e1d1e2,527388.4872687175
89ba9e8b994d41c1,1276347.092077945
45f9cb06e35dbe32,1542523.3513362342
f2e26fad4f9f116b,668063.476798076
7138f317be50e51c,1216364.344796628
5e6ed19e4f0fd5d2,549708.9771936301
6a23179d6e742317,719583.9217826321
ddaaa310b32b04c7,489731.7803035691
1003834c5d6b7234,643360.3675632259
c68bb80e77b70e84,785042.5917299932
f2a556d42b5f8d4c,555202.7675887924
